 n          Ht min               Ht plus             delta Ht     Criterium      est tc             x at tc               y at tc                   x at t=-0.02     y at t=-0.02    delta x        delta y      speed       KM formula    delta KN-y

693, 2109.5620789565626998, 2110.0042929513714724, 0.4422139948, 8.371921641, -0.02505525595, 2109.8075726983224433, 0.019057066525540751177, 2109.9781000551962425, 0.6296657154, 0.1705273569, 0.6106086489, 3.490294334, 0.5915145713, 0.03815114409, 
922, 2658.0870359930372025, 2658.4100375709672697, 0.3230015779, 8.225352377, -0.01336728373, 2658.2602651983845772, 0.018679325665828061234, 2658.4269203910853300, 0.6659505333, 0.1666551927, 0.6472712076, 3.468155105, 0.6109545258, 0.05499600752, 
996, 2831.1715695909907024, 2831.5631626065658202, 0.3915930156, 8.330113209, -0.01964733964, 2831.3898851286272671, 0.020127668455345697132, 2831.6005274696383517, 0.6433661671, 0.2106423410, 0.6232384987, 3.455665680, 0.6005874797, 0.04277868745, 
1496, 3954.3478873960797580, 3954.5428923994930215, 0.1950050034, 8.073515616, -0.004872203143, 3954.4503957848222992, 0.014348500409901111442, 3954.6537566039266697, 0.6690693127, 0.2033608191, 0.6547208123, 3.355343641, 0.6247044051, 0.04436490763, 
1753, 4509.1244939887791062, 4509.5181580026079906, 0.3936640138, 8.393127629, -0.01985570496, 4509.3441486722370785, 0.016061433201113018657, 4509.5604505983855780, 0.6557155034, 0.2163019261, 0.6396540702, 3.550787273, 0.6002404436, 0.05547505983, 
1761, 4525.3488612964195991, 4525.7566107623222245, 0.4077494659, 8.351427226, -0.02130201470, 4525.5516778765678278, 0.010943805958859503147, 4525.5303102243576561, 0.6592718496, -0.02136765221, 0.6483280436, 3.628065770, 0.5978260371, 0.06144581254, 
1797, 4602.4682515976618059, 4602.9096807034569290, 0.4414291058, 8.337403654, -0.02496639335, 4602.6995052830902804, 0.015396313996360965450, 4602.7687862183499331, 0.6356902949, 0.06928093526, 0.6202939809, 3.543856479, 0.5916647812, 0.04402551369, 
2293, 5640.9776840438331699, 5641.3216821075623199, 0.3439980637, 8.337799859, -0.01516162932, 5641.1730345481383145, 0.019280548245659546671, 5641.4658163111239814, 0.6575140548, 0.2927817630, 0.6382335065, 3.452927572, 0.6080104780, 0.04950357679, 
2411, 5882.5232030693742347, 5882.8504355126844941, 0.3272324433, 8.282580964, -0.01371976234, 5882.7019277129239686, 0.017408340438008860094, 5882.9100639582556100, 0.6709939809, 0.2081362453, 0.6535856404, 3.508615024, 0.6103773221, 0.06061665879, 
3150, 7364.8374628713346118, 7365.1434610981361985, 0.3059982268, 8.226098065, -0.01199697346, 7365.0042541425355890, 0.018542970141728623690, 7365.2240792590218194, 0.6652939761, 0.2198251165, 0.6467510060, 3.440109544, 0.6131933244, 0.05210065173, 
3295, 7648.8371062490160491, 7649.0820743187012331, 0.2449680697, 8.106496380, -0.007688698631, 7648.9599162410066195, 0.016584527629175598913, 7648.9598155348398427, 0.6756530289, -0.0001007061668, 0.6590685013, 3.427091890, 0.6201794924, 0.05547353652, 
3338, 7733.6448082265731296, 7733.9446562499946365, 0.2998480234, 8.210009478, -0.01151956976, 7733.8030666868170155, 0.017289507034545518836, 7733.9375162629019799, 0.6770834193, 0.1344495761, 0.6597939122, 3.500596382, 0.6139713841, 0.06311203519, 
3777, 8585.4528899504627531, 8585.6345267810282752, 0.1816368306, 8.101478889, -0.004227092084, 8585.5463574751702646, 0.012536100591548099191, 8585.6701656389265071, 0.7286382778, 0.1238081638, 0.7161021772, 3.657820609, 0.6257362191, 0.1029020588, 
3794, 8618.3459299536830166, 8618.7172301393914069, 0.3713001857, 8.364026681, -0.01766380295, 8618.5436415496518857, 0.011894667426483419035, 8618.6652174351789807, 0.6734536776, 0.1215758855, 0.6615590102, 3.628237404, 0.6038811092, 0.06957256835, 
3834, 8695.2560601445792816, 8695.5774706435574402, 0.3214104990, 8.270304463, -0.01323591582, 8695.4287859121310554, 0.016613900286036820175, 8695.6017921882173649, 0.6777311909, 0.1730062761, 0.6611172906, 3.539852395, 0.6111695087, 0.06656168219, 
3963, 8942.7235145045756107, 8943.1003911807040671, 0.3768766761, 8.334401729, -0.01819836622, 8942.9271896898509566, 0.015866723029786955437, 8943.0790067541014173, 0.6594351462, 0.1518170643, 0.6435684232, 3.539948513, 0.6029952467, 0.05643989948, 
3966, 8948.3725551548128807, 8948.6341835579555435, 0.2616284031, 8.170805157, -0.008770082108, 8948.5100676867106654, 0.016308991565758968270, 8948.6538501979652093, 0.6870756694, 0.1437825113, 0.6707666778, 3.507645065, 0.6184333721, 0.06864229726, 
4087, 9179.2868989790190517, 9179.4976230679681462, 0.2107240889, 8.158753826, -0.005689344713, 9179.3920768435614899, 0.012930419953522445538, 9179.3552321888210547, 0.7927072193, -0.03684465474, 0.7797767993, 4.013041890, 0.6233949876, 0.1693122316, 
4311, 9604.3767390170086532, 9604.7557017395151421, 0.3789627225, 8.308980427, -0.01840038296, 9604.5756058653905385, 0.015540613194549489690, 9604.6685843556241697, 0.6593858032, 0.09297849023, 0.6438451900, 3.545410505, 0.6026601315, 0.05672567175, 
4510, 9980.6909605727122059, 9980.8994036380337733, 0.2084430653, 8.185482267, -0.005566840533, 9980.8033375360732674, 0.013300422360344966947, 9981.1139075400470526, 0.7518565072, 0.3105700040, 0.7385560849, 3.798508891, 0.6235914680, 0.1282650392, 
