x,y,t
133356.172226608731,0.060302769643,-0.0020000000
133356.172226608731,-0.060302769643,-0.0020000000
133356.172221462912,0.060135219788,-0.0019900000
133356.172221462912,-0.060135219788,-0.0019900000
133356.172216317180,0.059967210121,-0.0019800000
133356.172216317180,-0.059967210121,-0.0019800000
133356.172211171535,0.059798736764,-0.0019700000
133356.172211171535,-0.059798736764,-0.0019700000
133356.172206025978,0.059629795789,-0.0019600000
133356.172206025978,-0.059629795789,-0.0019600000
133356.172200880508,0.059460383207,-0.0019500000
133356.172200880508,-0.059460383207,-0.0019500000
133356.172195735126,0.059290494977,-0.0019400000
133356.172195735126,-0.059290494977,-0.0019400000
133356.172190589859,0.059120126998,-0.0019300000
133356.172190589859,-0.059120126998,-0.0019300000
133356.172185444651,0.058949275108,-0.0019200000
133356.172185444651,-0.058949275108,-0.0019200000
133356.172180299560,0.058777935089,-0.0019100000
133356.172180299560,-0.058777935089,-0.0019100000
133356.172175154556,0.058606102658,-0.0019000000
133356.172175154556,-0.058606102658,-0.0019000000
133356.172170009639,0.058433773471,-0.0018900000
133356.172170009639,-0.058433773471,-0.0018900000
133356.172164864809,0.058260943120,-0.0018800000
133356.172164864809,-0.058260943120,-0.0018800000
133356.172159720067,0.058087607130,-0.0018700000
133356.172159720067,-0.058087607130,-0.0018700000
133356.172154575441,0.057913760962,-0.0018600000
133356.172154575441,-0.057913760962,-0.0018600000
133356.172149430873,0.057739400006,-0.0018500000
133356.172149430873,-0.057739400006,-0.0018500000
133356.172144286422,0.057564519583,-0.0018400000
133356.172144286422,-0.057564519583,-0.0018400000
133356.172139142058,0.057389114946,-0.0018300000
133356.172139142058,-0.057389114946,-0.0018300000
133356.172133997781,0.057213181271,-0.0018200000
133356.172133997781,-0.057213181271,-0.0018200000
133356.172128853592,0.057036713664,-0.0018100000
133356.172128853592,-0.057036713664,-0.0018100000
133356.172123709490,0.056859707151,-0.0018000000
133356.172123709490,-0.056859707151,-0.0018000000
133356.172118565475,0.056682156685,-0.0017900000
133356.172118565475,-0.056682156685,-0.0017900000
133356.172113421548,0.056504057136,-0.0017800000
133356.172113421548,-0.056504057136,-0.0017800000
133356.172108277737,0.056325403296,-0.0017700000
133356.172108277737,-0.056325403296,-0.0017700000
133356.172103134013,0.056146189873,-0.0017600000
133356.172103134013,-0.056146189873,-0.0017600000
133356.172097990348,0.055966411492,-0.0017500000
133356.172097990348,-0.055966411492,-0.0017500000
133356.172092846798,0.055786062689,-0.0017400000
133356.172092846798,-0.055786062689,-0.0017400000
133356.172087703337,0.055605137913,-0.0017300000
133356.172087703337,-0.055605137913,-0.0017300000
133356.172082559991,0.055423631525,-0.0017200000
133356.172082559991,-0.055423631525,-0.0017200000
133356.172077416704,0.055241537790,-0.0017100000
133356.172077416704,-0.055241537790,-0.0017100000
133356.172072273504,0.055058850880,-0.0017000000
133356.172072273504,-0.055058850880,-0.0017000000
133356.172067130421,0.054875564871,-0.0016900000
133356.172067130421,-0.054875564871,-0.0016900000
133356.172061987425,0.054691673739,-0.0016800000
133356.172061987425,-0.054691673739,-0.0016800000
133356.172056844487,0.054507171359,-0.0016700000
133356.172056844487,-0.054507171359,-0.0016700000
133356.172051701666,0.054322051503,-0.0016600000
133356.172051701666,-0.054322051503,-0.0016600000
133356.172046558931,0.054136307834,-0.0016500000
133356.172046558931,-0.054136307834,-0.0016500000
133356.172041416285,0.053949933911,-0.0016400000
133356.172041416285,-0.053949933911,-0.0016400000
133356.172036273754,0.053762923177,-0.0016300000
133356.172036273754,-0.053762923177,-0.0016300000
133356.172031131282,0.053575268963,-0.0016200000
133356.172031131282,-0.053575268963,-0.0016200000
133356.172025988926,0.053386964485,-0.0016100000
133356.172025988926,-0.053386964485,-0.0016100000
133356.172020846629,0.053198002836,-0.0016000000
133356.172020846629,-0.053198002836,-0.0016000000
133356.172015704447,0.053008376987,-0.0015900000
133356.172015704447,-0.053008376987,-0.0015900000
133356.172010562354,0.052818079785,-0.0015800000
133356.172010562354,-0.052818079785,-0.0015800000
133356.172005420347,0.052627103945,-0.0015700000
133356.172005420347,-0.052627103945,-0.0015700000
133356.172000278457,0.052435442054,-0.0015600000
133356.172000278457,-0.052435442054,-0.0015600000
133356.171995136625,0.052243086558,-0.0015500000
133356.171995136625,-0.052243086558,-0.0015500000
133356.171989994880,0.052050029769,-0.0015400000
133356.171989994880,-0.052050029769,-0.0015400000
133356.171984853252,0.051856263853,-0.0015300000
133356.171984853252,-0.051856263853,-0.0015300000
133356.171979711711,0.051661780830,-0.0015200000
133356.171979711711,-0.051661780830,-0.0015200000
133356.171974570228,0.051466572571,-0.0015100000
133356.171974570228,-0.051466572571,-0.0015100000
133356.171969428862,0.051270630791,-0.0015000000
133356.171969428862,-0.051270630791,-0.0015000000
133356.171964287583,0.051073947048,-0.0014900000
133356.171964287583,-0.051073947048,-0.0014900000
133356.171959146421,0.050876512735,-0.0014800000
133356.171959146421,-0.050876512735,-0.0014800000
133356.171954005316,0.050678319080,-0.0014700000
133356.171954005316,-0.050678319080,-0.0014700000
133356.171948864299,0.050479357138,-0.0014600000
133356.171948864299,-0.050479357138,-0.0014600000
133356.171943723399,0.050279617789,-0.0014500000
133356.171943723399,-0.050279617789,-0.0014500000
133356.171938582585,0.050079091730,-0.0014400000
133356.171938582585,-0.050079091730,-0.0014400000
133356.171933441859,0.049877769471,-0.0014300000
133356.171933441859,-0.049877769471,-0.0014300000
133356.171928301221,0.049675641332,-0.0014200000
133356.171928301221,-0.049675641332,-0.0014200000
133356.171923160669,0.049472697434,-0.0014100000
133356.171923160669,-0.049472697434,-0.0014100000
133356.171918020205,0.049268927698,-0.0014000000
133356.171918020205,-0.049268927698,-0.0014000000
133356.171912879829,0.049064321832,-0.0013900000
133356.171912879829,-0.049064321832,-0.0013900000
133356.171907739568,0.048858869331,-0.0013800000
133356.171907739568,-0.048858869331,-0.0013800000
133356.171902599366,0.048652559470,-0.0013700000
133356.171902599366,-0.048652559470,-0.0013700000
133356.171897459280,0.048445381295,-0.0013600000
133356.171897459280,-0.048445381295,-0.0013600000
133356.171892319282,0.048237323617,-0.0013500000
133356.171892319282,-0.048237323617,-0.0013500000
133356.171887179371,0.048028375004,-0.0013400000
133356.171887179371,-0.048028375004,-0.0013400000
133356.171882039547,0.047818523779,-0.0013300000
133356.171882039547,-0.047818523779,-0.0013300000
133356.171876899811,0.047607758004,-0.0013200000
133356.171876899811,-0.047607758004,-0.0013200000
133356.171871760162,0.047396065477,-0.0013100000
133356.171871760162,-0.047396065477,-0.0013100000
133356.171866620629,0.047183433725,-0.0013000000
133356.171866620629,-0.047183433725,-0.0013000000
133356.171861481183,0.046969849992,-0.0012900000
133356.171861481183,-0.046969849992,-0.0012900000
133356.171856341796,0.046755301230,-0.0012800000
133356.171856341796,-0.046755301230,-0.0012800000
133356.171851202525,0.046539774093,-0.0012700000
133356.171851202525,-0.046539774093,-0.0012700000
133356.171846063342,0.046323254923,-0.0012600000
133356.171846063342,-0.046323254923,-0.0012600000
133356.171840924246,0.046105729745,-0.0012500000
133356.171840924246,-0.046105729745,-0.0012500000
133356.171835785237,0.045887184251,-0.0012400000
133356.171835785237,-0.045887184251,-0.0012400000
133356.171830646344,0.045667603791,-0.0012300000
133356.171830646344,-0.045667603791,-0.0012300000
133356.171825507510,0.045446973364,-0.0012200000
133356.171825507510,-0.045446973364,-0.0012200000
133356.171820368792,0.045225277603,-0.0012100000
133356.171820368792,-0.045225277603,-0.0012100000
133356.171815230162,0.045002500762,-0.0012000000
133356.171815230162,-0.045002500762,-0.0012000000
133356.171810091590,0.044778626706,-0.0011900000
133356.171810091590,-0.044778626706,-0.0011900000
133356.171804953134,0.044553638893,-0.0011800000
133356.171804953134,-0.044553638893,-0.0011800000
133356.171799814765,0.044327520365,-0.0011700000
133356.171799814765,-0.044327520365,-0.0011700000
133356.171794676513,0.044100253729,-0.0011600000
133356.171794676513,-0.044100253729,-0.0011600000
133356.171789538319,0.043871821140,-0.0011500000
133356.171789538319,-0.043871821140,-0.0011500000
133356.171784400212,0.043642204291,-0.0011400000
133356.171784400212,-0.043642204291,-0.0011400000
133356.171779262222,0.043411384388,-0.0011300000
133356.171779262222,-0.043411384388,-0.0011300000
133356.171774124319,0.043179342138,-0.0011200000
133356.171774124319,-0.043179342138,-0.0011200000
133356.171768986504,0.042946057726,-0.0011100000
133356.171768986504,-0.042946057726,-0.0011100000
133356.171763848775,0.042711510800,-0.0011000000
133356.171763848775,-0.042711510800,-0.0011000000
133356.171758711134,0.042475680443,-0.0010900000
133356.171758711134,-0.042475680443,-0.0010900000
133356.171753573581,0.042238545158,-0.0010800000
133356.171753573581,-0.042238545158,-0.0010800000
133356.171748436114,0.042000082841,-0.0010700000
133356.171748436114,-0.042000082841,-0.0010700000
133356.171743298764,0.041760270757,-0.0010600000
133356.171743298764,-0.041760270757,-0.0010600000
133356.171738161473,0.041519085519,-0.0010500000
133356.171738161473,-0.041519085519,-0.0010500000
133356.171733024297,0.041276503055,-0.0010400000
133356.171733024297,-0.041276503055,-0.0010400000
133356.171727887209,0.041032498583,-0.0010300000
133356.171727887209,-0.041032498583,-0.0010300000
133356.171722750209,0.040787046581,-0.0010200000
133356.171722750209,-0.040787046581,-0.0010200000
133356.171717613295,0.040540120756,-0.0010100000
133356.171717613295,-0.040540120756,-0.0010100000
133356.171712476469,0.040291694011,-0.0010000000
