693, 1054.7810394782813499, 694, 1055.0021464756857362, 0.22110699740438630255, 8.3719216408452187845, 2109.5620789565626998, 2110.0042929513714724, 0.44221399480877260511
922, 1329.0435179965186012, 923, 1329.2050187854836348, 0.16150078896503360781, 8.2253523771426204233, 2658.0870359930372025, 2658.4100375709672697, 0.32300157793006721561
996, 1415.5857847954953512, 997, 1415.7815813032829101, 0.19579650778755887378, 8.3301132093496868133, 2831.1715695909907024, 2831.5631626065658202, 0.39159301557511774756
1496, 1977.1739436980398790, 1497, 1977.2714461997465107, 0.097502501706631723320, 8.0735156158417409408, 3954.3478873960797580, 3954.5428923994930215, 0.19500500341326344664
1753, 2254.5622469943895531, 1754, 2254.7590790013039953, 0.19683200691444218899, 8.3931276292496222540, 4509.1244939887791062, 4509.5181580026079906, 0.39366401382888437798
1761, 2262.6744306482097995, 1762, 2262.8783053811611122, 0.20387473295131269145, 8.3514272259038700942, 4525.3488612964195991, 4525.7566107623222245, 0.40774946590262538290
1797, 2301.2341257988309030, 1798, 2301.4548403517284645, 0.22071455289756152112, 8.3374036541532911203, 4602.4682515976618059, 4602.9096807034569290, 0.44142910579512304225
2293, 2820.4888420219165850, 2294, 2820.6608410537811600, 0.17199903186457498103, 8.3377998593760480749, 5640.9776840438331699, 5641.3216821075623199, 0.34399806372914996207
2411, 2941.2616015346871174, 2412, 2941.4252177563422470, 0.16361622165512966258, 8.2825809636805519301, 5882.5232030693742347, 5882.8504355126844941, 0.32723244331025932515
3150, 3682.4187314356673059, 3151, 3682.5717305490680993, 0.15299911340079337789, 8.2260980646393289212, 7364.8374628713346118, 7365.1434610981361985, 0.30599822680158675579
3295, 3824.4185531245080245, 3296, 3824.5410371593506165, 0.12248403484259201891, 8.1064963795747337373, 7648.8371062490160491, 7649.0820743187012331, 0.24496806968518403781
3338, 3866.8224041132865648, 3339, 3866.9723281249973182, 0.14992401171075343497, 8.2100094784127335061, 7733.6448082265731296, 7733.9446562499946365, 0.29984802342150686994
3777, 4292.7264449752313765, 3778, 4292.8172633905141376, 0.090818415282761047989, 8.1014788888918359132, 8585.4528899504627531, 8585.6345267810282752, 0.18163683056552209598
3794, 4309.1729649768415083, 3795, 4309.3586150696957035, 0.18565009285419516004, 8.3640266812550374961, 8618.3459299536830166, 8618.7172301393914069, 0.37130018570839032008
3834, 4347.6280300722896408, 3835, 4347.7887353217787201, 0.16070524948907930767, 8.2703044625352748627, 8695.2560601445792816, 8695.5774706435574402, 0.32141049897815861534
3963, 4471.3617572522878054, 3964, 4471.5501955903520335, 0.18843833806422816569, 8.3344017294998752914, 8942.7235145045756107, 8943.1003911807040671, 0.37687667612845633137
3966, 4474.1862775774064404, 3967, 4474.3170917789777717, 0.13081420157133138311, 8.1708051570962246516, 8948.3725551548128807, 8948.6341835579555435, 0.26162840314266276622
4087, 4589.6434494895095258, 4088, 4589.7488115339840731, 0.10536204447454727710, 8.1587538258418335524, 9179.2868989790190517, 9179.4976230679681462, 0.21072408894909455419
4311, 4802.1883695085043266, 4312, 4802.3778508697575711, 0.18948136125324448748, 8.3089804270932333989, 9604.3767390170086532, 9604.7557017395151421, 0.37896272250648897495
4510, 4990.3454802863561029, 4511, 4990.4497018190168867, 0.10422153266078372641, 8.1854822667771338581, 9980.6909605727122059, 9980.8994036380337733, 0.20844306532156745282
4532, 5010.8111725447287617, 4533, 5010.9331981060399161, 0.12202556131115435072, 8.1264279921111317022, 10021.622345089457523, 10021.866396212079832, 0.24405112262230870144
4765, 5229.1985571992203508, 4766, 5229.2418112589990481, 0.043254059778697331584, 8.0176447732218663944, 10458.397114398440702, 10458.483622517998096, 0.086508119557394663169
4988, 5436.6584006721250953, 4989, 5436.8206449300879367, 0.16224425796284148238, 8.2632383875500088333, 10873.316801344250191, 10873.641289860175873, 0.32448851592568296477
5130, 5568.7985801220378668, 5131, 5568.9129337704190582, 0.11435364838119134864, 8.1535511425040337794, 11137.597160244075734, 11137.825867540838116, 0.22870729676238269727
5253, 5682.0991699247075672, 5254, 5682.2881501468466678, 0.18898022213910057801, 8.3841549407481784938, 11364.198339849415134, 11364.576300293693336, 0.37796044427820115603
5574, 5978.0265904192897688, 5575, 5978.1393097257900628, 0.11271930650029403136, 8.2882235986920368887, 11956.053180838579538, 11956.278619451580126, 0.22543861300058806272
5700, 6093.1923353255675178, 5701, 6093.2834268176777331, 0.091091492110215328589, 8.0991324924785338187, 12186.384670651135036, 12186.566853635355466, 0.18218298422043065718
5784, 6169.3947364676507409, 5785, 6169.5381526484489518, 0.14341618079821091520, 8.2226877732665426666, 12338.789472935301482, 12339.076305296897904, 0.28683236159642183039
6267, 6607.7654741891137085, 6268, 6607.9677817891327455, 0.20230760001903700717, 8.3777600599402744273, 13215.530948378227417, 13215.935563578265491, 0.40461520003807401433
6709, 7005.0628661749205814, 6710, 7005.1005646726467216, 0.037698497726140188377, 8.0138746572116486559, 14010.125732349841163, 14010.201129345293443, 0.075396995452280376753
6753, 7044.6448955462713677, 6754, 7044.8316353170589628, 0.18673977078759509812, 8.3462159942859164998, 14089.289791092542735, 14089.663270634117926, 0.37347954157519019624
6770, 7059.8895968937142814, 6771, 7060.0465707717957573, 0.15697387808147594026, 8.3429514726936866511, 14119.779193787428563, 14120.093141543591515, 0.31394775616295188052
7256, 7492.8711770109465837, 7257, 7493.0006059462237226, 0.12942893527713892025, 8.2049427465162160798, 14985.742354021893167, 14986.001211892447445, 0.25885787055427784051
7505, 7712.7793082882580038, 7506, 7712.9086488899215982, 0.12934060166359437592, 8.1965032702226957882, 15425.558616576516008, 15425.817297779843196, 0.25868120332718875184
7529, 7734.6372098964455982, 7530, 7734.7990517483709265, 0.16184185192532833157, 8.3817421295557814622, 15469.274419792891196, 15469.598103496741853, 0.32368370385065666313
7735, 7916.1390836186427438, 7736, 7916.2496203628151469, 0.11053674417240302067, 8.1302912672133546267, 15832.278167237285488, 15832.499240725630294, 0.22107348834480604134
8192, 8316.9916970125722521, 8193, 8317.1380316004405282, 0.14633458786827609960, 8.3026820823895564460, 16633.983394025144504, 16634.276063200881056, 0.29266917573655219920
8314, 8423.2406482844222290, 8315, 8423.3890637490083141, 0.14841546458608514215, 8.2461088768354159535, 16846.481296568844458, 16846.778127498016628, 0.29683092917217028430
9568, 9507.9615017763076357, 9569, 9508.1296374492262956, 0.16813567291865984848, 8.3662712753335212190, 19015.923003552615271, 19016.259274898452591, 0.33627134583731969697
9609, 9543.1615044065625548, 9610, 9543.3273421140997454, 0.16583770753719057674, 8.3353952101487813882, 19086.323008813125110, 19086.654684228199491, 0.33167541507438115347
9628, 9559.4978773918738403, 9629, 9559.6510027868668635, 0.15312539499302327619, 8.3585210344573268443, 19118.995754783747681, 19119.302005573733727, 0.30625078998604655237
9726, 9643.6515105368780414, 9727, 9643.8503007272370125, 0.19879019035897107891, 8.3894590603945620855, 19287.303021073756083, 19287.700601454474025, 0.39758038071794215782
9733, 9649.6976276006591016, 9734, 9649.8537909588647176, 0.15616335820561604149, 8.3080307858759403393, 19299.395255201318203, 19299.707581917729435, 0.31232671641123208298
9901, 9793.5499992920380262, 9902, 9793.6476187925134879, 0.097619500475461701123, 8.1301929710627932481, 19587.099998584076052, 19587.295237585026976, 0.19523900095092340225
10277, 10113.849020295604914, 10278, 10114.014153331414685, 0.16513303580977076467, 8.3388891264007457176, 20227.698040591209828, 20228.028306662829369, 0.33026607161954152933
10769, 10531.406798396587241, 10770, 10531.561398869112938, 0.15460047252569691828, 8.2917308532868986154, 21062.813596793174481, 21063.122797738225875, 0.30920094505139383655
11204, 10898.874562141467800, 11205, 10898.951157146742581, 0.076595005274781525939, 8.0798356567410155839, 21797.749124282935600, 21797.902314293485163, 0.15319001054956305188
11476, 11127.589346742489598, 11477, 11127.669988968434320, 0.080642225944722490750, 8.0886233118908436212, 22255.178693484979196, 22255.339977936868641, 0.16128445188944498150
11481, 11132.037841058256666, 11482, 11132.197633701904290, 0.15979264364762462401, 8.3595879144944476723, 22264.075682116513332, 22264.395267403808581, 0.31958528729524924802
11549, 11189.267715310147722, 11550, 11189.362456317676014, 0.094741007528291566544, 8.1540490772546204647, 22378.535430620295445, 22378.724912635352028, 0.18948201505658313309
11709, 11323.243401130119787, 11710, 11323.430009918558263, 0.18660878843847659329, 8.3685078605877168454, 22646.486802260239573, 22646.860019837116526, 0.37321757687695318657
11753, 11360.317446209994772, 11754, 11360.430653359385334, 0.11320714939056139463, 8.1811294790852791924, 22720.634892419989545, 22720.861306718770668, 0.22641429878112278927
11919, 11499.085568231709849, 11920, 11499.195994463293484, 0.11042623158363484540, 8.2523805352547837487, 22998.171136463419698, 22998.391988926586968, 0.22085246316726969081
12166, 11705.635162596747466, 12167, 11705.709223509198998, 0.074060912451531742416, 8.1373006404304079419, 23411.270325193494933, 23411.418447018397996, 0.14812182490306348483
12245, 11771.476412076126122, 12246, 11771.579944055938398, 0.10353197981227596229, 8.2200878157346317836, 23542.952824152252244, 23543.159888111876796, 0.20706395962455192458
12790, 12224.654704197735550, 12791, 12224.743294755811405, 0.088590558075854769881, 8.1387320783999702630, 24449.309408395471100, 24449.486589511622810, 0.17718111615170953976
