0, 6709, 14010.125732349841163, 0, -26.478546180411698635, 0
-0.20000, 6709, 14010.149128913402904, -0.71785887207137196043, 0.12931309594255325145, 2.2883023167573469172
-0.40000, 6709, 14010.120829976854158, -1.1686361678484334232, 0.12254322522188366232, 2.2870366781603176791
-0.60000, 6709, 14010.110385177581392, -1.6381785189700011832, -0.029225239175333702957, 2.3951158857206092294
-0.80000, 6709, 14010.131354267271218, -2.1205062366073946064, -0.17002765512623342564, 2.4174269844011366267
-1.0000, 6709, 14010.174143136852303, -2.6029960388406085967, -0.24894332276589650577, 2.4056677847403687214
-1.2000, 6709, 14010.228236982191926, -3.0826451901211187010, -0.28712847942697994437, 2.3911985207341946554
-1.4000, 6709, 14010.287574929829867, -3.5596707823035467345, -0.30371020083061884946, 2.3795026868863641661
-1.6000, 6709, 14010.348971547934964, -4.0345723105734564430, -0.30889058791221829453, 2.3696884653157687525
-1.8000, 6709, 14010.410722096487440, -4.5075654744655053919, -0.30785996624671559076, 2.3601778813983729637
-2.0000, 6709, 14010.471889629217297, -4.9785804194380350583, -0.30340604884448395467, 2.3497342911200787419
-2.2000, 6709, 14010.531968904369605, -5.4473387847257951997, -0.29720289411218394188, 2.3374933986117923560
-2.4000, 6709, 14010.590733747029162, -5.9134179162986992345, -0.29043913996912777304, 2.3228612622219627585
-2.6000, 6709, 14010.648175278985690, -6.3762977445352708912, -0.28413636596157031279, 2.3054527656193415112
-2.8000, 6709, 14010.704486639926547, -6.8354017587950949574, -0.27931101907467355278, 2.2850941693861094986
-3.0000, 6709, 14010.760069605580093, -7.2901443566175689832, -0.27703568745456811541, 2.2618818438186966019
-3.2000, 6709, 14010.815544276980873, -7.7399938241532183710, -0.27840760097429415117, 2.2362745288060150297
-3.4000, 6709, 14010.871742521019094, -8.1845536088858732620, -0.28441688043759428994, 2.2091742248654730214
-3.6000, 6709, 14010.929665716667751, -8.6236529551784616993, -0.29572720345383637581, 2.1819260187640011622
-3.8000, 6709, 14010.990394951568784, -9.0574234048231457355, -0.31243641179563876948, 2.1561684853264582141
-4.0000, 6709, 14011.054961313117226, -9.4863289671029426141, -0.33393917976651866104, 2.1335271857107473740
-4.2000, 6709, 14011.124208650075552, -9.9111267370112999235, -0.35900044572642649778, 2.1152506856940413456
-4.4000, 6709, 14011.198693196684543, -10.332762810910518487, -0.38603818611333304247, 2.1019545686618827674
-4.6000, 6709, 14011.278650538944914, -10.752238153029588665, -0.41348574518454005420, 2.0935850156206128704
-4.8000, 6709, 14011.364029192924840, -11.170488348107020635, -0.44007327088420886400, 2.0895797298064236858
-5.0000, 6709, 14011.454564774219046, -11.588305890893279405, -0.46494823563535329825, 2.0891107668446680038
-5.2000, 6709, 14011.549863312174417, -12.006309579168386768, -0.48765578117680290811, 2.0912987838466867890
-5.4000, 6709, 14011.649472174839440, -12.424949184038142903, -0.50804619953420597621, 2.0953484766969104933
-5.6000, 6709, 14011.752930369209180, -12.844529280180793891, -0.52616886187659749845, 2.1006079862562290109
-5.8000, 6709, 14011.859799119355393, -13.265239404825107990, -0.54218407063614074213, 2.1065774097125278485
-6.0000, 6709, 14011.969677456959644, -13.687182983114568839, -0.55630148326589781539, 2.1128915355329690915
-6.2000, 6709, 14012.082207951632360, -14.110401710060468777, -0.56874212015118338274, 2.1192937668340527348
-6.4000, 6709, 14012.197076664040904, -14.534894637754696438, -0.57971747010706417024, 2.1256102198712151923
-6.6000, 6709, 14012.314010109751704, -14.960632437104718039, -0.58941959660445952205, 2.1317276872733813773
-6.8000, 6709, 14012.432770953515302, -15.387567723813180768, -0.59801772078239372727, 2.1375763200285843002
-7.0000, 6709, 14012.553153409013362, -15.815642364634473384, -0.60565830773638229407, 2.1431166310685443077
-7.2000, 6709, 14012.674978848138361, -16.244792550400833213, -0.61246684991239160879, 2.1483300166223348399
-7.4000, 6709, 14012.798091846084003, -16.674952255520756723, -0.61855031751663405756, 2.1532119701223089749
-7.6000, 6709, 14012.922356734490281, -17.106055549622002490, -0.62399972495109229090, 2.1577672852594440867
-7.8000, 6709, 14013.047654655346129, -17.538038101599268500, -0.62889254282536838133, 2.1620066975193782319
-8.0000, 6709, 14013.173881071528018, -17.970838120484220755, -0.63329484200311434268, 2.1659445524422728935
-8.2000, 6709, 14013.300943676406234, -18.404396906869297840, -0.63726313960564642377, 2.1695972007730367969
-8.4000, 6709, 14013.428760643589657, -18.838659137558269187, -0.64084595829845739003, 2.1729819055521751884
-8.6000, 6709, 14013.557259162236900, -19.273572969684713509, -0.64408512832059168102, 2.1761161084425086719
-8.8000, 6709, 14013.686374209974847, -19.709090024725639358, -0.64701686749121953104, 2.1790169473503654811
-9.0000, 6709, 14013.816047522539367, -20.145165294615051966, -0.64967267401022641054, 2.1817009492330067573
-9.2000, 6709, 14013.946226725922822, -20.581756999321294641, -0.65208006365421990865, 2.1841838444851218330
-9.4000, 6709, 14014.076864602719460, -21.018826416209031297, -0.65426317876126193651, 2.1864804651575723948
-9.6000, 6709, 14014.207918469406363, -21.456337695139623647, -0.65624329210991042523, 2.1886047004331275877
-9.8000, 6709, 14014.339349645516713, -21.894257668781699116, -0.65803922485379583099, 2.1905694906574667916
-10.000, 6709, 14014.471122999141489, -22.332555664451144145, -0.65966769423349948038, 2.1923868467801861630
-10.200, 6709, 14014.603206556040727, -22.771203321586079496, -0.66114360388099451073, 2.1940678859882141592
-10.400, 6709, 14014.735571161959789, -23.210174417412873189, -0.66248028712325454749, 2.1956228770948492548
-10.600, 6709, 14014.868190189623592, -23.649444702280292909, -0.66368971172025656512, 2.1970612912190309684
-10.800, 6709, 14015.001039283403035, -24.088991745393666406, -0.66478265287186942521, 2.1983918546880722319
-11.000, 6709, 14015.134096135880828, -24.528794791172453341, -0.66576884003468966019, 2.1996226020892442740
-11.200, 6709, 14015.267340291544125, -24.968834626114049175, -0.66665708204765570072, 2.2007609280985758446
-11.400, 6709, 14015.400752973644242, -25.409093455824872126, -0.66745537422649296809, 2.2018136372119514369
-11.600, 6709, 14015.534316930925783, -25.849554791741799795, -0.66817099041207053253, 2.2027869908529422752
-11.800, 6709, 14015.668016301468235, -26.290203346987776829, -0.66881056241418895380, 2.2036867515757118840
-12.000, 6709, 14015.801836491325968, -26.731024940766983755, -0.66938014885397095543, 2.2045182242497694427
-12.200, 6709, 14015.935764066016571, -27.172006410694510861, -0.66988529505385246378, 2.2052862942277753811
-12.400, 6709, 14016.069786653207541, -27.613135532463847407, -0.67033108533734906268, 2.2059954625734682799
-12.600, 6709, 14016.203892855199715, -28.054400946276134310, -0.67072218886788733953, 2.2066498784751946757
-12.800, 6709, 14016.338072170012064, -28.495792089483392440, -0.67106289996635900713, 2.2072533689995004659
-13.000, 6709, 14016.472314920044395, -28.937299134930551765, -0.67135717369217399940, 2.2078094663545712000
-13.200, 6709, 14016.606612187438378, -29.378912934515779529, -0.67160865734568497240, 2.2083214328391658331
-13.400, 6709, 14016.740955755378083, -29.820624967523761786, -0.67182071844553213317, 2.2087922836520864730
-13.600, 6709, 14016.875338054673076, -30.262427293321168632, -0.67199646964840589013, 2.2092248077323318922
-13.800, 6709, 14017.009752115053255, -30.704312508036834864, -0.67213879100750089435, 2.2096215867924474125
-14.000, 6709, 14017.144191520677775, -31.146273704880783180, -0.67225034990677893642, 2.2099850126983136855
-14.200, 6709, 14017.278650369422766, -31.588304437785862179, -0.67233361895885390170, 2.2103173033384922352
-14.400, 6709, 14017.413123235565832, -32.030398688083353110, -0.67239089211307579943, 2.2106205171158102985
